Date,Open,High,Low,Close,Volume,Adj Close
2004-11-11,81.35,82.02,80.91,81.88,2547500,64.37
2004-11-10,81.13,81.31,80.54,80.85,2871200,63.56
2004-11-09,81.63,81.85,80.81,81.19,2108300,63.83
2004-11-08,81.40,81.79,80.83,81.38,2969000,63.98
2004-11-05,78.50,81.62,78.50,81.40,6746600,64.00
2004-11-04,75.54,78.15,75.06,78.08,6238000,61.39
2004-11-03,76.00,77.70,75.10,75.29,5547300,59.19
2004-11-02,76.35,77.75,75.60,75.88,3892700,59.66
2004-11-01,77.50,77.50,76.14,76.91,2905400,60.47
2004-10-29,76.95,77.73,76.95,77.57,2112400,60.99
2004-10-28,77.03,77.81,76.90,77.15,2252700,60.66
2004-10-27,75.81,77.81,75.48,77.57,3534100,60.99
2004-10-26,75.40,76.26,75.26,76.22,3642800,59.92
2004-10-25,75.37,76.06,75.05,75.57,2926600,59.41
2004-10-22,77.85,78.00,75.60,75.88,4004600,59.66
2004-10-21,76.95,77.77,76.56,77.60,4062600,61.01
2004-10-20,75.53,77.11,74.84,76.80,5347100,60.38
2004-10-19,76.80,77.01,75.25,75.39,4897600,59.27
2004-10-18,75.00,76.62,73.31,76.10,14470200,59.83
2004-10-15,77.65,78.55,77.65,77.98,3205500,61.31
2004-10-14,78.15,78.33,77.30,77.60,3030000,61.01
2004-10-13,79.45,79.60,77.09,77.98,3746300,61.31
2004-10-12,79.15,79.20,78.53,78.63,2240500,61.82
2004-10-11,79.50,79.88,79.22,79.22,1559800,62.28
2004-10-08,79.76,79.77,78.83,79.26,2614900,62.31
2004-10-07,81.97,81.97,79.65,79.66,2663900,62.63
2004-10-06,79.63,81.25,79.25,81.14,3455000,63.79
2004-10-05,78.95,78.97,78.10,78.76,2951200,61.92
2004-10-04,80.15,80.35,78.94,78.94,2985500,62.06
2004-10-01,80.00,80.75,79.69,79.69,3581800,62.65
2004-09-30,78.68,80.34,78.51,79.97,4114500,62.87
2004-09-29,78.85,79.10,78.30,78.78,2694200,61.94
2004-09-28,78.26,79.25,77.91,79.07,4120700,62.17
2004-09-27,78.68,78.68,77.69,77.69,3306900,61.08
2004-09-24,78.87,79.40,78.68,78.68,3184600,61.86
2004-09-23,80.02,80.14,78.70,78.70,3975200,61.87
2004-09-22,81.20,81.20,80.03,80.23,2955500,63.08
2004-09-21,81.27,81.80,80.40,81.57,3028100,64.13
2004-09-20,82.15,82.25,80.85,80.94,2788500,63.64
2004-09-17,82.05,82.76,81.73,82.32,3567700,64.72
2004-09-16,82.20,82.72,81.91,82.05,2335700,64.51
2004-09-15,83.92,83.92,82.00,82.00,3714000,64.47
2004-09-14,84.65,84.68,83.85,83.92,2235600,65.98
2004-09-13,84.69,84.96,84.27,84.65,2281700,66.55
2004-09-10,83.90,84.71,83.53,84.69,1843500,66.58
2004-09-09,84.10,84.28,83.75,83.85,1782000,65.92
2004-09-08,84.22,84.22,83.35,83.85,2254700,65.92
2004-09-07,84.20,84.59,83.77,84.22,2185000,66.21
2004-09-03,83.57,84.17,83.36,83.94,1778800,65.99
2004-09-02,82.76,83.60,82.30,83.54,2259900,65.68
2004-09-01,82.12,83.10,82.12,82.86,2054400,65.15
2004-08-31,81.38,82.46,81.16,82.36,2508100,64.75
2004-08-30,81.50,81.78,81.11,81.30,1481000,63.92
2004-08-27,80.95,81.70,80.77,81.48,1134600,64.06
2004-08-26,81.23,81.98,81.04,81.27,1616700,63.90
2004-08-25,80.35,81.35,79.70,81.20,2094800,63.84
2004-08-24,80.70,80.94,80.18,80.58,1336600,63.35
2004-08-23,80.19,80.95,80.00,80.36,1563400,63.18
2004-08-20,79.60,80.45,79.55,80.27,1785100,63.11
2004-08-19,79.75,80.16,79.57,79.98,2239200,62.88
2004-08-18,78.20,80.00,77.81,80.00,2757200,62.90
2004-08-17,78.15,79.00,78.15,78.68,2878100,61.58
2004-08-16,78.15,78.53,77.75,78.23,2903800,61.22
2004-08-13,78.15,78.50,77.20,77.66,2100700,60.78
2004-08-12,79.02,79.19,77.75,77.79,3187000,60.88
2004-08-11,79.30,79.49,78.20,79.23,3401200,62.01
2004-08-10,80.00,80.14,78.34,79.61,3981300,62.30
2004-08-09,79.80,80.67,79.36,79.45,2556600,62.18
2004-08-06,80.76,81.19,79.65,79.87,3228600,62.51
2004-08-05,82.83,83.67,81.48,81.57,2577400,63.84
2004-08-04,82.40,83.65,82.12,83.18,2018300,65.10
2004-08-03,83.26,83.34,82.41,82.93,1776600,64.90
2004-08-02,82.30,83.85,81.90,83.55,2412000,65.39
2004-07-30,82.12,82.60,81.93,82.36,1885300,64.46
2004-07-29,82.69,82.69,81.60,82.12,2822700,64.27
2004-07-28,83.05,83.05,80.75,81.99,4493900,64.17
2004-07-27,81.98,83.46,81.60,83.05,2789300,65.00
2004-07-26,82.62,83.00,81.37,81.63,3350400,63.88
2004-07-23,83.70,83.75,82.30,82.62,2739600,64.66
2004-07-22,83.02,84.10,83.00,83.70,3765900,65.50
2004-07-21,85.20,85.20,83.45,83.58,3557100,65.41
2004-07-20,83.45,85.00,83.26,85.00,4972700,66.52
2004-07-19,85.50,85.51,82.20,83.05,10521700,65.00
2004-07-16,89.30,89.30,87.78,87.84,2545000,68.74
2004-07-15,88.19,89.19,88.18,88.62,2074100,69.36
2004-07-14,86.57,88.68,86.57,88.19,2044800,69.02
2004-07-13,87.45,87.88,87.15,87.38,2278900,68.38
2004-07-12,87.77,88.00,86.95,87.90,1605900,68.79
2004-07-09,88.20,88.69,87.30,87.65,1781300,68.60
2004-07-08,88.43,89.00,87.64,87.74,2343600,68.67
2004-07-07,87.55,88.44,87.37,88.43,2454300,69.21
2004-07-06,87.07,87.97,87.00,87.55,2305900,68.52
2004-07-02,88.33,88.39,87.41,87.50,1711900,68.48
2004-07-01,90.00,90.11,87.79,88.17,2627200,69.00
2004-06-30,89.82,90.29,89.16,90.01,3069800,70.44
2004-06-29,88.69,90.00,88.51,89.80,2577700,70.28
2004-06-28,89.05,89.56,88.29,88.69,1865500,69.41
2004-06-25,88.60,89.35,88.07,88.66,2939100,69.39
2004-06-24,89.15,89.32,88.47,88.58,1875800,69.32
2004-06-23,89.02,89.70,88.55,89.55,2989400,70.08
2004-06-22,87.79,89.50,87.29,89.50,3797100,70.04
2004-06-21,86.90,87.89,86.90,87.28,2429200,68.31
2004-06-18,85.93,87.59,85.93,87.09,3702400,68.16
2004-06-17,85.00,86.24,85.00,85.93,1497900,67.25
2004-06-16,85.55,85.74,85.04,85.25,2371600,66.72
2004-06-15,85.95,86.02,85.03,85.55,1927200,66.95
2004-06-14,85.60,85.95,84.88,85.15,1975500,66.64
2004-06-10,85.44,86.27,85.44,86.22,1655500,67.48
2004-06-09,86.00,86.31,85.41,85.41,1766000,66.84
2004-06-08,84.80,86.19,84.79,86.13,1950300,67.41
2004-06-07,84.86,85.50,84.65,85.18,2443100,66.66
2004-06-04,85.30,85.65,84.75,84.86,1738000,66.41
2004-06-03,85.46,85.89,84.77,84.77,1630900,66.34
2004-06-02,85.45,85.86,84.80,85.61,1832700,67.00
2004-06-01,84.13,85.31,84.01,84.83,2365200,66.39
2004-05-28,85.00,85.25,84.26,84.56,1650600,66.18
2004-05-27,84.55,85.77,84.41,84.95,2742900,66.48
2004-05-26,83.72,84.30,83.52,84.00,1837100,65.74
2004-05-25,82.54,83.90,81.67,83.64,3102700,65.46
2004-05-24,82.93,83.95,82.44,82.55,2246700,64.60
2004-05-21,82.45,83.60,82.42,82.92,1974800,64.89
2004-05-20,82.45,82.76,82.03,82.20,2439700,64.33
2004-05-19,83.00,84.43,82.21,82.31,2578000,64.42
2004-05-18,83.32,83.60,82.70,83.12,2958200,64.77
2004-05-17,82.76,83.89,82.75,83.22,2774500,64.85
2004-05-14,84.01,84.58,83.36,83.81,2735800,65.31
2004-05-13,85.00,85.50,84.24,84.51,2509700,65.85
2004-05-12,83.60,85.40,83.51,85.35,2814700,66.51
2004-05-11,84.47,85.19,83.58,84.15,2745500,65.57
2004-05-10,83.65,83.95,82.89,83.54,3089400,65.10
2004-05-07,84.45,85.67,84.11,84.43,2243300,65.79
2004-05-06,85.12,85.55,84.03,84.77,2819500,66.05
2004-05-05,86.50,86.85,85.71,85.75,2443100,66.82
2004-05-04,86.43,87.25,86.02,86.50,2872700,67.40
2004-05-03,86.50,87.65,86.27,87.03,2296300,67.82
2004-04-30,86.05,87.34,86.02,86.48,2990900,67.39
2004-04-29,86.72,87.50,85.94,86.12,3166400,67.11
2004-04-28,87.90,88.05,86.61,86.72,2698200,67.57
2004-04-27,87.28,88.57,87.28,88.38,3211000,68.87
2004-04-26,87.51,88.26,87.50,87.75,2909000,68.38
2004-04-23,86.30,88.70,86.00,87.90,5057200,68.49
2004-04-22,83.78,87.18,83.78,86.95,4789600,67.75
2004-04-21,83.20,84.38,82.90,83.95,2185900,65.42
2004-04-20,84.00,84.91,83.18,83.20,2724800,64.83
2004-04-19,83.95,85.12,82.76,83.76,5273200,65.27
2004-04-16,83.30,83.83,82.58,83.73,2234400,65.24
2004-04-15,82.66,83.12,82.10,82.85,2077700,64.56
2004-04-14,81.64,82.97,81.60,82.66,1861400,64.41
2004-04-13,83.52,83.65,82.31,82.39,2397800,64.20
2004-04-12,82.63,83.62,82.60,83.62,1512900,65.16
2004-04-08,82.95,83.24,82.09,82.43,2340800,64.23
2004-04-07,82.62,82.99,82.28,82.75,2952600,64.48
2004-04-06,82.35,82.89,82.10,82.83,1653000,64.54
2004-04-05,81.90,82.77,81.82,82.75,2237300,64.48
2004-04-02,82.00,82.15,81.20,81.78,2888900,63.72
2004-04-01,81.87,82.00,80.90,81.05,2866000,63.16
2004-03-31,81.93,81.98,81.00,81.87,2986400,63.79
2004-03-30,80.57,81.78,80.39,81.68,3000700,63.65
2004-03-29,80.00,80.89,79.99,80.80,2651500,62.96
2004-03-26,80.60,80.84,79.50,79.98,2615700,62.32
2004-03-25,80.00,81.02,79.21,81.02,3210300,63.13
2004-03-24,79.60,80.15,79.12,79.43,2619400,61.89
2004-03-23,80.00,80.50,79.50,79.60,3209800,62.03
2004-03-22,79.10,79.99,79.02,79.71,3858100,62.11
2004-03-19,79.88,80.59,79.70,79.76,3577300,62.15
2004-03-18,79.22,80.25,78.70,79.88,3553800,62.24
2004-03-17,79.45,79.78,78.82,79.56,3714400,61.99
2004-03-16,77.31,79.34,77.31,78.81,7482900,61.41
2004-03-15,76.10,76.10,74.35,74.87,3473600,58.34
2004-03-12,75.35,76.30,75.00,76.22,3324500,59.39
2004-03-11,75.27,76.90,75.13,75.35,4397500,58.71
2004-03-10,77.77,78.11,75.80,76.00,4185500,59.22
2004-03-09,77.67,78.15,77.25,77.85,2604200,60.66
2004-03-08,78.62,78.77,77.56,77.67,2377000,60.52
2004-03-05,78.80,79.50,78.40,78.66,2852900,61.29
2004-03-04,79.01,79.35,78.39,78.89,1951300,61.47
2004-03-03,78.32,79.41,78.31,78.95,2837900,61.52
2004-03-02,78.95,79.28,78.31,78.31,2216800,61.02
2004-03-01,78.47,79.10,78.09,78.78,2364800,61.39
2004-02-27,78.25,78.84,77.60,78.02,2946600,60.79
2004-02-26,78.32,79.04,78.00,78.18,3521800,60.92
2004-02-25,79.05,79.70,78.19,78.57,3097500,61.22
2004-02-24,80.25,80.71,79.14,79.48,2422300,61.93
2004-02-23,79.75,80.63,79.60,80.44,2259800,62.68
2004-02-20,79.38,80.25,79.15,79.70,2397500,62.10
2004-02-19,79.98,80.26,78.93,79.10,2413500,61.64
2004-02-18,80.20,80.32,79.20,79.66,2285300,62.07
2004-02-17,80.40,80.72,79.75,80.32,2695200,62.31
2004-02-13,81.05,81.08,79.68,79.68,2839300,61.81
2004-02-12,81.40,81.41,80.87,80.98,2058700,62.82
2004-02-11,80.75,81.46,80.74,81.40,2842000,63.14
2004-02-10,79.55,81.40,79.10,81.25,3347900,63.03
2004-02-09,79.80,80.24,79.23,79.39,2076800,61.59
2004-02-06,79.00,80.10,79.00,79.81,2718700,61.91
2004-02-05,79.10,79.48,78.69,79.00,2605400,61.28
2004-02-04,78.90,79.82,78.45,79.45,3458200,61.63
2004-02-03,79.10,79.28,77.60,78.90,3753000,61.21
2004-02-02,78.89,79.60,77.57,78.00,3959200,60.51
2004-01-30,79.20,79.35,78.41,79.09,3389700,61.35
2004-01-29,80.02,80.25,79.16,79.52,4690800,61.69
2004-01-28,82.25,82.64,79.56,80.00,4283400,62.06
2004-01-27,82.67,83.11,82.00,82.10,2877300,63.69
2004-01-26,81.96,82.65,81.90,82.47,2925700,63.97
2004-01-23,82.65,82.68,81.75,81.96,2633600,63.58
2004-01-22,81.98,82.76,81.75,82.11,3805400,63.70
2004-01-21,80.95,82.63,80.10,81.75,7712200,63.42
2004-01-20,86.20,86.20,80.10,80.41,9737300,62.38
2004-01-16,84.95,85.87,84.81,85.48,3635900,66.31
2004-01-15,83.70,84.53,83.10,84.30,2599600,65.39
2004-01-14,83.13,83.97,83.10,83.70,2088300,64.93
2004-01-13,83.05,83.45,82.51,82.88,2159700,64.29
2004-01-12,82.54,83.31,82.24,83.17,2841300,64.52
2004-01-09,82.35,83.20,82.02,82.40,3310600,63.92
2004-01-08,83.24,83.25,82.38,82.68,3489300,64.14
2004-01-07,84.12,84.25,82.70,83.24,4293600,64.57
2004-01-06,84.50,84.96,84.40,84.70,2983100,65.70
2004-01-05,83.58,85.00,83.32,84.96,2985200,65.91
2004-01-02,85.00,85.19,83.11,83.37,2591700,64.67
2003-12-31,84.48,85.08,84.40,85.03,1626300,65.96
2003-12-30,84.40,84.61,84.02,84.28,1459700,65.38
2003-12-29,84.12,84.60,83.57,84.50,2346300,65.55
2003-12-26,84.33,84.63,84.09,84.21,874200,65.32
2003-12-24,84.61,84.69,84.21,84.24,767400,65.35
2003-12-23,85.15,85.16,84.08,84.61,2447300,65.63
2003-12-22,84.38,85.40,84.35,85.25,2860200,66.13
2003-12-19,83.55,84.74,83.55,84.07,4551700,65.22
2003-12-18,83.50,83.50,82.90,83.43,2912200,64.72
2003-12-17,82.99,83.51,82.52,83.46,2022300,64.74
2003-12-16,82.00,83.13,82.00,82.98,2464600,64.37
2003-12-15,82.54,83.44,81.75,82.00,3560100,63.61
2003-12-12,81.56,82.10,80.80,81.47,2238600,63.20
2003-12-11,81.19,81.70,80.80,81.24,2675500,63.02
2003-12-10,82.10,82.11,80.67,80.94,2213900,62.79
2003-12-09,82.10,82.80,81.76,82.02,2831600,63.63
2003-12-08,80.80,81.98,80.74,81.95,2396300,63.57
2003-12-05,80.88,81.44,80.67,80.74,2030600,62.63
2003-12-04,80.72,81.37,80.65,81.30,2118800,63.07
2003-12-03,80.85,81.64,80.76,80.99,2901400,62.83
2003-12-02,81.38,81.49,80.78,80.95,2658800,62.80
2003-12-01,79.50,81.65,79.40,81.62,3392100,63.32
2003-11-28,78.65,79.24,78.55,79.04,710300,61.31
2003-11-26,79.45,79.50,78.65,79.28,1558500,61.50
2003-11-25,79.50,79.50,78.60,79.17,2139100,61.41
2003-11-24,77.95,79.65,77.82,79.56,2812400,61.72
2003-11-21,76.98,77.73,76.75,77.51,2050200,60.13
2003-11-20,76.10,77.47,76.00,76.80,2846000,59.58
2003-11-19,76.95,76.99,76.35,76.85,3187500,59.61
2003-11-18,78.19,78.72,77.06,77.21,2881500,59.64
2003-11-17,78.53,78.53,77.35,78.19,2495500,60.40
2003-11-14,79.89,80.16,78.21,78.53,2460400,60.66
2003-11-13,78.78,79.74,78.39,79.65,1929300,61.52
2003-11-12,78.50,78.99,78.06,78.90,2035800,60.94
2003-11-11,78.85,78.97,78.21,78.50,2248000,60.63
2003-11-10,79.04,79.25,78.65,78.84,1740400,60.90
2003-11-07,79.65,79.89,78.86,79.04,2107900,61.05
2003-11-06,78.52,79.74,78.52,79.60,2367600,61.48
2003-11-05,79.50,80.00,78.62,79.17,2727200,61.15
2003-11-04,78.65,79.79,78.49,79.50,2903000,61.41
2003-11-03,78.96,79.33,78.47,78.79,2807900,60.86
2003-10-31,78.06,79.30,78.03,78.87,3065000,60.92
2003-10-30,77.57,78.47,77.57,78.06,2576500,60.29
2003-10-29,77.25,77.84,76.70,77.57,2411300,59.92
2003-10-28,76.23,77.35,75.90,77.25,3359900,59.67
2003-10-27,75.68,76.13,75.53,75.74,2247900,58.50
2003-10-24,75.93,76.13,75.14,75.68,2162800,58.46
2003-10-23,75.82,76.14,75.27,75.93,2335300,58.65
2003-10-22,75.48,76.18,75.12,75.82,3724100,58.56
2003-10-21,75.97,76.05,75.27,75.50,3233700,58.32
2003-10-20,75.70,75.70,73.46,75.48,5653900,58.30
2003-10-17,73.69,74.13,73.29,74.05,3074500,57.20
2003-10-16,73.80,74.30,73.27,73.59,3149000,56.84
2003-10-15,74.75,74.76,73.52,73.70,2771500,56.93
2003-10-14,74.33,74.67,73.73,74.67,2112200,57.68
2003-10-13,74.55,74.85,74.14,74.52,1941100,57.56
2003-10-10,74.00,74.65,73.90,74.04,2845000,57.19
2003-10-09,73.40,74.29,73.26,74.14,3751700,57.27
2003-10-08,73.31,73.31,72.46,72.70,2040300,56.15
2003-10-07,72.84,73.32,72.50,73.30,2216000,56.62
2003-10-06,73.03,73.50,72.52,72.94,2782800,56.34
2003-10-03,73.15,74.05,72.92,73.03,5580200,56.41
2003-10-02,71.00,71.49,70.55,71.28,2874100,55.06
2003-10-01,69.94,70.95,69.80,70.90,4448900,54.76
2003-09-30,69.90,70.27,68.94,69.07,5201200,53.35
2003-09-29,143.20,143.21,140.00,140.54,17487400,54.28
2003-09-26,143.15,144.35,142.85,143.45,6336000,55.40
2003-09-25,141.15,142.18,141.00,141.61,3614600,54.69
2003-09-24,142.65,142.73,140.96,141.15,3189400,54.51
2003-09-23,142.00,142.99,141.92,142.75,2897600,55.13
2003-09-22,141.05,142.61,141.05,142.12,3975000,54.89
2003-09-19,141.85,142.95,140.55,141.98,5031400,54.83
2003-09-18,140.50,142.15,140.27,141.85,2997200,54.78
2003-09-17,140.81,141.55,140.20,140.27,3514400,54.17
2003-09-16,138.68,140.80,138.65,140.80,3249000,54.38
2003-09-15,138.55,139.11,137.46,138.43,3579400,53.46
2003-09-12,138.35,139.24,137.75,138.23,4366000,53.39
2003-09-11,136.67,139.63,136.67,138.89,4233800,53.64
2003-09-10,137.41,137.90,136.31,136.60,3919000,52.76
2003-09-09,137.60,139.31,137.29,137.41,4290400,53.07
2003-09-08,139.20,139.20,137.15,137.98,5128400,53.29
2003-09-05,139.45,139.70,137.64,138.68,5267000,53.56
2003-09-04,142.62,142.75,139.76,140.00,5643200,54.07
2003-09-03,140.15,142.82,139.92,142.61,5978400,55.08
2003-09-02,141.00,141.59,139.93,140.15,6536400,54.13
2003-08-29,142.25,142.74,141.60,142.47,2250600,55.02
2003-08-28,142.70,143.00,141.38,142.25,2768800,54.94
2003-08-27,143.88,144.10,142.92,142.95,2502800,55.21
2003-08-26,143.38,144.40,142.61,144.14,2360200,55.67
2003-08-25,143.67,143.93,142.88,143.37,2286600,55.37
2003-08-22,145.70,145.70,143.51,143.52,4036800,55.43
2003-08-21,144.05,145.40,144.00,144.69,3226800,55.88
2003-08-20,144.45,144.45,143.11,143.82,2944000,55.54
2003-08-19,144.35,144.65,143.21,144.45,3261400,55.53
2003-08-18,142.50,144.85,142.50,144.34,3627400,55.49
2003-08-15,142.85,142.85,141.40,142.66,2503600,54.84
2003-08-14,143.30,143.30,140.59,142.14,6521600,54.64
2003-08-13,143.98,144.85,143.98,144.50,5373000,55.55
2003-08-12,142.00,144.05,141.57,143.97,5247400,55.35
2003-08-11,139.95,141.90,139.62,141.90,5559800,54.55
2003-08-08,138.86,139.95,138.50,139.95,2708400,53.80
2003-08-07,137.96,139.03,137.77,138.85,3327600,53.38
2003-08-06,138.70,139.29,138.03,138.21,3449600,53.13
2003-08-05,139.92,140.34,138.80,138.95,3298000,53.42
2003-08-04,139.02,140.40,138.03,140.12,3579000,53.87
2003-08-01,139.40,140.25,138.90,139.01,3661400,53.44
2003-07-31,139.60,141.64,139.59,140.20,4318000,53.90
2003-07-30,139.56,139.95,138.66,139.40,3855200,53.59
2003-07-29,140.55,140.87,139.29,139.55,4026600,53.65
2003-07-28,140.80,141.25,140.26,140.98,5760400,54.20
2003-07-25,139.36,141.50,138.92,141.40,5304800,54.36
2003-07-24,139.00,140.05,138.63,139.35,6890600,53.57
2003-07-23,137.65,138.75,136.04,138.75,4040800,53.34
2003-07-22,136.36,137.78,135.26,137.65,7348600,52.92
2003-07-21,132.45,136.74,132.45,136.35,13116800,52.42
2003-07-18,128.50,130.18,127.55,130.18,6146200,50.05
2003-07-17,127.00,127.95,126.80,127.32,3848600,48.95
2003-07-16,128.20,128.37,126.95,127.62,2839800,49.06
2003-07-15,129.96,129.96,127.56,128.09,4260600,49.24
2003-07-14,130.32,130.94,128.62,128.96,3886200,49.58
2003-07-11,128.90,129.82,128.64,129.24,2292000,49.69
2003-07-10,129.00,129.85,128.52,128.90,3500400,49.55
2003-07-09,129.85,130.06,128.57,129.32,2872200,49.72
2003-07-08,129.87,130.25,128.39,129.80,3922000,49.90
2003-07-07,129.37,130.99,129.30,130.12,5117800,50.02
2003-07-03,129.00,129.52,128.00,128.38,2067600,49.35
2003-07-02,128.89,129.90,128.68,129.89,2362600,49.94
2003-07-01,128.98,128.98,127.03,128.88,3436200,49.55
2003-06-30,128.75,129.50,127.80,128.98,3609600,49.59
2003-06-27,130.25,130.35,128.27,128.61,2756400,49.44
2003-06-26,129.05,130.53,128.92,130.30,2862600,50.09
2003-06-25,129.93,131.24,129.01,129.30,3813000,49.71
2003-06-24,129.57,130.55,129.50,129.92,3020200,49.95
2003-06-23,130.78,130.78,129.05,129.57,3666200,49.81
2003-06-20,132.05,132.28,130.20,130.78,6912000,50.28
2003-06-19,131.75,133.90,130.84,131.41,6436600,50.52
2003-06-18,130.48,131.95,129.53,131.74,6107400,50.65
2003-06-17,130.48,130.48,129.01,130.08,3959600,50.01
2003-06-16,128.42,130.48,128.35,130.48,4161800,50.16
2003-06-13,128.50,128.63,127.52,127.80,3947800,49.13
2003-06-12,128.50,128.90,126.50,128.36,3433200,49.35
2003-06-11,126.03,127.96,126.00,127.96,2917800,49.19
2003-06-10,126.95,127.00,125.05,126.21,2985800,48.52
2003-06-09,126.41,127.46,125.06,126.21,2966400,48.52
2003-06-06,127.25,128.50,126.40,126.40,5573000,48.59
2003-06-05,125.81,126.71,124.50,125.66,3997600,48.31
2003-06-04,126.00,127.60,125.41,127.00,3890400,48.82
2003-06-03,125.10,126.34,124.99,126.18,3053000,48.51
2003-06-02,127.25,127.68,124.86,125.00,4307200,48.06
2003-05-30,124.00,126.51,123.91,126.47,5376000,48.62
2003-05-29,125.26,125.99,123.05,123.32,4450200,47.41
2003-05-28,126.74,126.74,124.55,125.01,4205600,48.06
2003-05-27,123.50,126.38,122.64,126.10,3930400,48.48
2003-05-23,125.02,125.02,123.38,123.50,2602400,47.48
2003-05-22,123.50,125.27,123.45,124.77,4662400,47.97
2003-05-21,124.12,124.44,122.50,123.27,4121600,47.39
2003-05-20,124.85,124.96,123.47,124.77,4507200,47.71
2003-05-19,125.20,125.46,123.91,123.98,3639200,47.41
2003-05-16,125.86,126.30,125.10,125.45,5100800,47.97
2003-05-15,123.22,125.97,123.22,125.85,5331400,48.13
2003-05-14,124.00,124.09,122.27,123.16,3886600,47.10
2003-05-13,123.56,124.51,122.89,123.47,3742200,47.22
2003-05-12,122.82,124.90,121.62,124.45,4550800,47.59
2003-05-09,123.26,123.74,122.49,122.81,5528000,46.96
2003-05-08,121.52,124.09,120.51,123.08,6604400,47.07
2003-05-07,122.83,122.83,121.05,121.51,6594800,46.47
2003-05-06,124.81,124.81,121.85,122.82,7668000,46.97
2003-05-05,126.15,126.55,124.14,124.81,3858600,47.73
2003-05-02,124.00,126.36,123.98,126.15,4067200,48.24
2003-05-01,126.04,126.04,124.19,124.90,4541000,47.76
2003-04-30,126.97,126.97,125.30,126.04,6427400,48.20
2003-04-29,126.80,127.61,126.04,126.97,4441800,48.55
2003-04-28,123.13,127.05,122.64,126.80,6930000,48.49
2003-04-25,125.18,125.73,122.59,122.90,7243400,47.00
2003-04-24,127.80,127.80,125.51,125.72,7519400,48.08
2003-04-23,129.60,129.67,127.52,127.80,5964400,48.87
2003-04-22,128.34,129.81,127.61,129.75,7232400,49.62
2003-04-21,130.03,131.18,129.26,129.83,6073400,49.65
2003-04-17,129.01,130.45,127.99,129.98,7316200,49.71
2003-04-16,133.64,133.64,128.14,129.00,10524600,49.33
2003-04-15,133.00,133.75,131.72,133.64,5021800,51.11
2003-04-14,132.92,133.73,131.92,133.24,4219600,50.95
2003-04-11,132.79,134.49,132.31,132.91,4490400,50.83
2003-04-10,131.61,133.28,131.52,132.78,3534800,50.78
2003-04-09,133.48,134.73,131.55,131.61,4636600,50.33
2003-04-08,132.57,133.90,132.22,133.48,4860200,51.04
2003-04-07,134.95,136.75,132.26,132.56,7657200,50.69
2003-04-04,133.86,134.58,132.58,133.98,5309200,51.24
2003-04-03,133.67,134.92,133.14,133.85,4681000,51.19
2003-04-02,132.30,134.50,132.24,133.66,5502200,51.11
2003-04-01,130.04,131.64,129.60,130.84,5949800,50.03
2003-03-31,127.92,130.99,127.92,130.03,5498800,49.72
2003-03-28,131.66,131.92,130.05,130.51,3907800,49.91
2003-03-27,130.55,132.62,129.88,131.66,4418600,50.35
2003-03-26,132.31,132.37,130.76,131.73,4827200,50.37
2003-03-25,130.58,133.39,130.29,132.30,6462400,50.59
2003-03-24,132.10,132.62,130.29,130.58,7008000,49.93
2003-03-21,131.45,134.95,130.61,134.37,9234600,51.38
2003-03-20,129.73,131.23,127.77,130.61,7166800,49.95
2003-03-19,129.97,129.97,127.97,129.73,5885200,49.61
2003-03-18,128.46,129.97,128.25,129.97,6156400,49.70
2003-03-17,125.30,129.65,124.53,129.50,7795200,49.52
2003-03-14,125.70,126.67,124.72,125.55,5838400,48.01
2003-03-13,123.00,125.51,122.51,125.43,6831800,47.97
2003-03-12,121.17,121.74,119.46,121.46,5866200,46.45
2003-03-11,121.68,122.83,120.96,121.01,4989400,46.28
2003-03-10,123.60,124.04,121.48,121.68,4439000,46.53
2003-03-07,123.00,124.86,122.33,124.50,5674600,47.61
2003-03-06,124.85,125.14,123.03,123.48,4685000,47.22
2003-03-05,123.85,125.12,123.17,125.10,4691400,47.84
2003-03-04,124.85,125.06,123.20,123.70,4286200,47.30
2003-03-03,125.85,127.00,124.76,124.76,3150400,47.71
2003-02-28,126.41,127.05,124.25,125.37,4763600,47.94
2003-02-27,125.60,126.68,124.84,126.18,4367400,48.25
2003-02-26,125.70,126.00,124.56,124.80,3870000,47.72
2003-02-25,125.03,125.70,123.07,125.70,5993600,48.07
2003-02-24,126.86,126.86,124.83,125.02,3945000,47.81
2003-02-21,125.50,126.85,124.65,126.85,5295200,48.51
2003-02-20,126.00,126.09,124.50,124.85,3551200,47.74
2003-02-19,126.62,126.74,124.81,125.87,3434400,48.13
2003-02-18,125.13,127.49,125.13,126.61,5251800,48.16
2003-02-14,123.19,125.12,122.33,125.09,6224000,47.59
2003-02-13,122.50,123.17,120.25,122.41,5132000,46.57
2003-02-12,123.45,124.05,122.24,122.25,3754000,46.51
2003-02-11,124.49,124.96,123.00,123.08,3663000,46.82
2003-02-10,122.48,123.98,121.67,123.67,3698600,47.05
2003-02-07,123.50,123.94,122.07,122.48,3598600,46.59
2003-02-06,123.38,123.85,122.39,123.02,3813000,46.80
2003-02-05,123.98,125.11,123.00,123.14,4242800,46.84
2003-02-04,124.30,124.50,122.45,123.10,5291400,46.83
2003-02-03,125.61,125.99,124.53,124.99,5096000,47.55
2003-01-31,123.66,126.42,123.61,124.55,5861800,47.38
